Time,Username,UserID,Voice Channel
10:14:26,Liam ¬ LTF,716047297636597782,Algo Trading
10:15:56,Liam ¬ LTF,716047297636597782,Algo Trading
10:33:56,johann,396397812037713924,Token Engineering
10:35:26,johann,396397812037713924,Token Engineering
10:36:56,johann,396397812037713924,Token Engineering
10:38:26,johann,396397812037713924,Token Engineering
10:39:56,johann,396397812037713924,Token Engineering
10:41:26,johann,396397812037713924,Token Engineering
10:42:56,johann,396397812037713924,Token Engineering
10:44:26,johann,396397812037713924,Token Engineering
10:44:26,BK,708865402943438929,Token Engineering
10:45:56,johann,396397812037713924,Token Engineering
10:45:56,BK,708865402943438929,Token Engineering
10:47:26,johann,396397812037713924,Token Engineering
10:47:26,BK,708865402943438929,Token Engineering
10:48:56,johann,396397812037713924,Token Engineering
10:48:56,BK,708865402943438929,Token Engineering
10:50:26,johann,396397812037713924,Token Engineering
10:50:26,BK,708865402943438929,Token Engineering
10:51:56,johann,396397812037713924,Token Engineering
10:51:56,BK,708865402943438929,Token Engineering
10:53:26,johann,396397812037713924,Token Engineering
10:53:26,BK,708865402943438929,Token Engineering
10:54:56,johann,396397812037713924,Token Engineering
10:54:56,BK,708865402943438929,Token Engineering
10:56:26,johann,396397812037713924,Token Engineering
10:56:26,BK,708865402943438929,Token Engineering
10:57:56,johann,396397812037713924,Token Engineering
10:57:56,BK,708865402943438929,Token Engineering
10:59:27,johann,396397812037713924,Token Engineering
10:59:27,BK,708865402943438929,Token Engineering
11:0:57,johann,396397812037713924,Token Engineering
11:0:57,BK,708865402943438929,Token Engineering
11:2:27,johann,396397812037713924,Token Engineering
11:2:27,BK,708865402943438929,Token Engineering
11:3:57,johann,396397812037713924,Token Engineering
11:3:57,BK,708865402943438929,Token Engineering
11:5:27,johann,396397812037713924,Token Engineering
11:5:27,BK,708865402943438929,Token Engineering
11:6:57,johann,396397812037713924,Token Engineering
11:6:57,BK,708865402943438929,Token Engineering
11:8:27,johann,396397812037713924,Token Engineering
11:8:27,BK,708865402943438929,Token Engineering
11:9:57,johann,396397812037713924,Token Engineering
11:9:57,BK,708865402943438929,Token Engineering
11:11:27,johann,396397812037713924,Token Engineering
11:11:27,BK,708865402943438929,Token Engineering
11:12:57,johann,396397812037713924,Token Engineering
11:12:57,BK,708865402943438929,Token Engineering
11:14:27,johann,396397812037713924,Token Engineering
11:14:27,BK,708865402943438929,Token Engineering
11:15:57,johann,396397812037713924,Token Engineering
11:15:57,BK,708865402943438929,Token Engineering
11:17:27,johann,396397812037713924,Token Engineering
11:17:27,BK,708865402943438929,Token Engineering
11:18:57,johann,396397812037713924,Token Engineering
11:18:57,BK,708865402943438929,Token Engineering
11:20:27,johann,396397812037713924,Token Engineering
11:20:27,BK,708865402943438929,Token Engineering
11:21:57,johann,396397812037713924,Token Engineering
11:21:57,BK,708865402943438929,Token Engineering
11:23:27,johann,396397812037713924,Token Engineering
11:23:27,BK,708865402943438929,Token Engineering
11:24:57,johann,396397812037713924,Token Engineering
11:24:57,BK,708865402943438929,Token Engineering
11:26:27,johann,396397812037713924,Token Engineering
11:26:27,BK,708865402943438929,Token Engineering
11:27:57,johann,396397812037713924,Token Engineering
11:27:57,BK,708865402943438929,Token Engineering
11:29:27,johann,396397812037713924,Token Engineering
11:29:27,BK,708865402943438929,Token Engineering
11:30:57,johann,396397812037713924,Token Engineering
11:30:57,BK,708865402943438929,Token Engineering
11:32:27,johann,396397812037713924,Token Engineering
11:32:27,BK,708865402943438929,Token Engineering
11:33:57,johann,396397812037713924,Token Engineering
11:33:57,BK,708865402943438929,Token Engineering
11:35:27,johann,396397812037713924,Token Engineering
11:35:27,BK,708865402943438929,Token Engineering
11:36:57,johann,396397812037713924,Token Engineering
11:36:57,BK,708865402943438929,Token Engineering
11:38:27,johann,396397812037713924,Token Engineering
11:38:27,BK,708865402943438929,Token Engineering
11:39:57,johann,396397812037713924,Token Engineering
11:39:57,BK,708865402943438929,Token Engineering
11:41:27,johann,396397812037713924,Token Engineering
11:41:27,BK,708865402943438929,Token Engineering
11:42:57,johann,396397812037713924,Token Engineering
11:42:57,BK,708865402943438929,Token Engineering
11:44:27,johann,396397812037713924,Token Engineering
11:44:27,BK,708865402943438929,Token Engineering
11:45:57,johann,396397812037713924,Token Engineering
11:45:57,BK,708865402943438929,Token Engineering
11:47:27,johann,396397812037713924,Token Engineering
11:47:27,BK,708865402943438929,Token Engineering
11:48:57,johann,396397812037713924,Token Engineering
11:48:57,BK,708865402943438929,Token Engineering
11:50:27,johann,396397812037713924,Token Engineering
11:50:27,BK,708865402943438929,Token Engineering
11:51:57,johann,396397812037713924,Token Engineering
11:51:57,BK,708865402943438929,Token Engineering
11:53:27,johann,396397812037713924,Token Engineering
11:53:27,BK,708865402943438929,Token Engineering
11:54:57,johann,396397812037713924,Token Engineering
11:54:57,BK,708865402943438929,Token Engineering
11:56:27,johann,396397812037713924,Token Engineering
11:56:27,BK,708865402943438929,Token Engineering
11:57:57,johann,396397812037713924,Token Engineering
11:57:57,BK,708865402943438929,Token Engineering
11:59:27,johann,396397812037713924,Token Engineering
11:59:27,BK,708865402943438929,Token Engineering
12:0:57,johann,396397812037713924,Token Engineering
12:0:57,BK,708865402943438929,Token Engineering
12:2:27,johann,396397812037713924,Token Engineering
12:2:27,BK,708865402943438929,Token Engineering
12:3:57,johann,396397812037713924,General Comms
12:3:57,Liam ¬ LTF,716047297636597782,General Comms
12:3:57,24nico,135957433095815169,General Comms
12:3:57,BK,708865402943438929,General Comms
12:3:57,Aidan | LTF,686755249138302977,General Comms
12:3:57,🐙 octopus,699811072282066945,General Comms
12:3:57,SweptbackCat,620632911498182675,General Comms
12:5:27,johann,396397812037713924,General Comms
12:5:27,Liam ¬ LTF,716047297636597782,General Comms
12:5:27,24nico,135957433095815169,General Comms
12:5:27,ygg_anderson,659828514924658688,General Comms
12:5:27,BK,708865402943438929,General Comms
12:5:27,Aidan | LTF,686755249138302977,General Comms
12:5:27,freedumbs00,780101341124886587,General Comms
12:5:27,🐙 octopus,699811072282066945,General Comms
12:6:57,johann,396397812037713924,General Comms
12:6:57,Liam ¬ LTF,716047297636597782,General Comms
12:6:57,24nico,135957433095815169,General Comms
12:6:57,ygg_anderson,659828514924658688,General Comms
12:6:57,BK,708865402943438929,General Comms
12:6:57,Aidan | LTF,686755249138302977,General Comms
12:6:57,freedumbs00,780101341124886587,General Comms
12:6:57,🐙 octopus,699811072282066945,General Comms
12:6:57,SweptbackCat,620632911498182675,General Comms
12:8:27,johann,396397812037713924,General Comms
12:8:27,Liam ¬ LTF,716047297636597782,General Comms
12:8:27,24nico,135957433095815169,General Comms
12:8:27,ygg_anderson,659828514924658688,General Comms
12:8:27,BK,708865402943438929,General Comms
12:8:27,Aidan | LTF,686755249138302977,General Comms
12:8:27,freedumbs00,780101341124886587,General Comms
12:8:27,SweptbackCat,620632911498182675,General Comms
12:9:57,johann,396397812037713924,General Comms
12:9:57,Liam ¬ LTF,716047297636597782,General Comms
12:9:57,24nico,135957433095815169,General Comms
12:9:57,ygg_anderson,659828514924658688,General Comms
12:9:57,BK,708865402943438929,General Comms
12:9:57,Aidan | LTF,686755249138302977,General Comms
12:9:57,freedumbs00,780101341124886587,General Comms
12:9:57,SweptbackCat,620632911498182675,General Comms
12:11:27,johann,396397812037713924,General Comms
12:11:27,Liam ¬ LTF,716047297636597782,General Comms
12:11:27,24nico,135957433095815169,General Comms
12:11:27,ygg_anderson,659828514924658688,General Comms
12:11:27,BK,708865402943438929,General Comms
12:11:27,Aidan | LTF,686755249138302977,General Comms
12:11:27,freedumbs00,780101341124886587,General Comms
12:11:27,SweptbackCat,620632911498182675,General Comms
12:12:57,johann,396397812037713924,General Comms
12:12:57,Liam ¬ LTF,716047297636597782,General Comms
12:12:57,24nico,135957433095815169,General Comms
12:12:57,ygg_anderson,659828514924658688,General Comms
12:12:57,BK,708865402943438929,General Comms
12:12:57,Aidan | LTF,686755249138302977,General Comms
12:12:57,freedumbs00,780101341124886587,General Comms
12:12:57,SweptbackCat,620632911498182675,General Comms
12:14:27,johann,396397812037713924,General Comms
12:14:27,Liam ¬ LTF,716047297636597782,General Comms
12:14:27,24nico,135957433095815169,General Comms
12:14:27,ygg_anderson,659828514924658688,General Comms
12:14:27,BK,708865402943438929,General Comms
12:14:27,Aidan | LTF,686755249138302977,General Comms
12:14:27,freedumbs00,780101341124886587,General Comms
12:14:27,SweptbackCat,620632911498182675,General Comms
12:15:57,johann,396397812037713924,General Comms
12:15:57,Liam ¬ LTF,716047297636597782,General Comms
12:15:57,24nico,135957433095815169,General Comms
12:15:57,ygg_anderson,659828514924658688,General Comms
12:15:57,BK,708865402943438929,General Comms
12:15:57,Aidan | LTF,686755249138302977,General Comms
12:15:57,freedumbs00,780101341124886587,General Comms
12:15:57,SweptbackCat,620632911498182675,General Comms
12:17:27,johann,396397812037713924,General Comms
12:17:27,Liam ¬ LTF,716047297636597782,General Comms
12:17:27,24nico,135957433095815169,General Comms
12:17:27,ygg_anderson,659828514924658688,General Comms
12:17:27,BK,708865402943438929,General Comms
12:17:27,Aidan | LTF,686755249138302977,General Comms
12:17:27,freedumbs00,780101341124886587,General Comms
12:17:27,🐙 octopus,699811072282066945,General Comms
12:17:27,SweptbackCat,620632911498182675,General Comms
12:18:57,johann,396397812037713924,General Comms
12:18:57,Liam ¬ LTF,716047297636597782,General Comms
12:18:57,24nico,135957433095815169,General Comms
12:18:57,ygg_anderson,659828514924658688,General Comms
12:18:57,BK,708865402943438929,General Comms
12:18:57,Aidan | LTF,686755249138302977,General Comms
12:18:57,freedumbs00,780101341124886587,General Comms
12:18:57,🐙 octopus,699811072282066945,General Comms
12:18:57,SweptbackCat,620632911498182675,General Comms
12:20:27,johann,396397812037713924,General Comms
12:20:27,Liam ¬ LTF,716047297636597782,General Comms
12:20:27,24nico,135957433095815169,General Comms
12:20:27,ygg_anderson,659828514924658688,General Comms
12:20:27,BK,708865402943438929,General Comms
12:20:27,Aidan | LTF,686755249138302977,General Comms
12:20:27,freedumbs00,780101341124886587,General Comms
12:20:27,🐙 octopus,699811072282066945,General Comms
12:20:27,SweptbackCat,620632911498182675,General Comms
12:21:57,johann,396397812037713924,General Comms
12:21:57,Liam ¬ LTF,716047297636597782,General Comms
12:21:57,24nico,135957433095815169,General Comms
12:21:57,ygg_anderson,659828514924658688,General Comms
12:21:57,BK,708865402943438929,General Comms
12:21:57,Aidan | LTF,686755249138302977,General Comms
12:21:57,freedumbs00,780101341124886587,General Comms
12:21:57,🐙 octopus,699811072282066945,General Comms
12:21:57,SweptbackCat,620632911498182675,General Comms
12:23:27,johann,396397812037713924,General Comms
12:23:27,Liam ¬ LTF,716047297636597782,General Comms
12:23:27,24nico,135957433095815169,General Comms
12:23:27,ygg_anderson,659828514924658688,General Comms
12:23:27,BK,708865402943438929,General Comms
12:23:27,Aidan | LTF,686755249138302977,General Comms
12:23:27,freedumbs00,780101341124886587,General Comms
12:23:27,🐙 octopus,699811072282066945,General Comms
12:23:27,SweptbackCat,620632911498182675,General Comms
12:24:57,johann,396397812037713924,General Comms
12:24:57,Liam ¬ LTF,716047297636597782,General Comms
12:24:57,24nico,135957433095815169,General Comms
12:24:57,ygg_anderson,659828514924658688,General Comms
12:24:57,BK,708865402943438929,General Comms
12:24:57,Aidan | LTF,686755249138302977,General Comms
12:24:57,freedumbs00,780101341124886587,General Comms
12:24:57,🐙 octopus,699811072282066945,General Comms
12:24:57,SweptbackCat,620632911498182675,General Comms
12:26:27,johann,396397812037713924,General Comms
12:26:27,Liam ¬ LTF,716047297636597782,General Comms
12:26:27,24nico,135957433095815169,General Comms
