Time,Username,UserID,Voice Channel
12:38:40,johann,396397812037713924,Token Engineering
12:38:40,BK,708865402943438929,Token Engineering
12:40:10,johann,396397812037713924,Token Engineering
12:40:10,BK,708865402943438929,Token Engineering
12:41:40,johann,396397812037713924,Token Engineering
12:41:40,BK,708865402943438929,Token Engineering
12:43:10,johann,396397812037713924,Token Engineering
12:43:10,BK,708865402943438929,Token Engineering
12:44:40,johann,396397812037713924,Token Engineering
12:44:40,BK,708865402943438929,Token Engineering
12:46:10,johann,396397812037713924,Token Engineering
12:46:10,BK,708865402943438929,Token Engineering
12:47:40,johann,396397812037713924,Token Engineering
12:47:40,BK,708865402943438929,Token Engineering
12:49:10,johann,396397812037713924,Token Engineering
12:49:10,BK,708865402943438929,Token Engineering
12:50:40,johann,396397812037713924,Token Engineering
12:50:40,BK,708865402943438929,Token Engineering
12:52:10,johann,396397812037713924,Token Engineering
12:52:10,ygg_anderson,659828514924658688,Token Engineering
12:52:10,BK,708865402943438929,Token Engineering
12:53:40,johann,396397812037713924,Token Engineering
12:53:40,ygg_anderson,659828514924658688,Token Engineering
12:53:40,BK,708865402943438929,Token Engineering
12:55:10,johann,396397812037713924,Token Engineering
12:55:10,ygg_anderson,659828514924658688,Token Engineering
12:55:10,BK,708865402943438929,Token Engineering
12:56:40,johann,396397812037713924,Token Engineering
12:56:40,ygg_anderson,659828514924658688,Token Engineering
12:56:40,BK,708865402943438929,Token Engineering
12:58:10,johann,396397812037713924,Token Engineering
12:58:10,ygg_anderson,659828514924658688,Token Engineering
12:58:10,BK,708865402943438929,Token Engineering
12:59:40,johann,396397812037713924,Token Engineering
12:59:40,24nico,135957433095815169,Token Engineering
12:59:40,ygg_anderson,659828514924658688,Token Engineering
12:59:40,BK,708865402943438929,Token Engineering
13:1:10,johann,396397812037713924,Token Engineering
13:1:10,24nico,135957433095815169,Token Engineering
13:1:10,ygg_anderson,659828514924658688,Token Engineering
13:1:10,BK,708865402943438929,Token Engineering
13:2:40,johann,396397812037713924,Token Engineering
13:2:40,24nico,135957433095815169,Token Engineering
13:2:40,ygg_anderson,659828514924658688,Token Engineering
13:2:40,BK,708865402943438929,Token Engineering
13:4:10,johann,396397812037713924,Token Engineering
13:4:10,24nico,135957433095815169,Token Engineering
13:4:10,ygg_anderson,659828514924658688,Token Engineering
13:4:10,BK,708865402943438929,Token Engineering
13:5:40,johann,396397812037713924,Token Engineering
13:5:40,24nico,135957433095815169,Token Engineering
13:5:40,ygg_anderson,659828514924658688,Token Engineering
13:5:40,BK,708865402943438929,Token Engineering
13:7:10,johann,396397812037713924,Token Engineering
13:7:10,24nico,135957433095815169,Token Engineering
13:7:10,ygg_anderson,659828514924658688,Token Engineering
13:7:10,BK,708865402943438929,Token Engineering
13:8:40,johann,396397812037713924,Token Engineering
13:8:40,24nico,135957433095815169,Token Engineering
13:8:40,ygg_anderson,659828514924658688,Token Engineering
13:8:40,BK,708865402943438929,Token Engineering
13:10:10,johann,396397812037713924,Token Engineering
13:10:10,24nico,135957433095815169,Token Engineering
13:10:10,ygg_anderson,659828514924658688,Token Engineering
13:10:10,BK,708865402943438929,Token Engineering
13:11:40,johann,396397812037713924,Token Engineering
13:11:40,24nico,135957433095815169,Token Engineering
13:11:40,ygg_anderson,659828514924658688,Token Engineering
13:11:40,BK,708865402943438929,Token Engineering
13:13:10,johann,396397812037713924,Token Engineering
13:13:10,24nico,135957433095815169,Token Engineering
13:13:10,ygg_anderson,659828514924658688,Token Engineering
13:13:10,BK,708865402943438929,Token Engineering
13:14:40,johann,396397812037713924,Token Engineering
13:14:40,24nico,135957433095815169,Token Engineering
13:14:40,ygg_anderson,659828514924658688,Token Engineering
13:14:40,BK,708865402943438929,Token Engineering
13:16:10,johann,396397812037713924,Token Engineering
13:16:10,24nico,135957433095815169,Token Engineering
13:16:10,ygg_anderson,659828514924658688,Token Engineering
13:16:10,BK,708865402943438929,Token Engineering
13:17:40,johann,396397812037713924,Token Engineering
13:17:40,24nico,135957433095815169,Token Engineering
13:17:40,ygg_anderson,659828514924658688,Token Engineering
13:17:40,BK,708865402943438929,Token Engineering
13:19:10,johann,396397812037713924,Token Engineering
13:19:10,24nico,135957433095815169,Token Engineering
13:19:10,ygg_anderson,659828514924658688,Token Engineering
13:19:10,BK,708865402943438929,Token Engineering
13:20:40,johann,396397812037713924,Token Engineering
13:20:40,24nico,135957433095815169,Token Engineering
13:20:40,ygg_anderson,659828514924658688,Token Engineering
13:20:40,BK,708865402943438929,Token Engineering
13:22:10,johann,396397812037713924,Token Engineering
13:22:10,24nico,135957433095815169,Token Engineering
13:22:10,ygg_anderson,659828514924658688,Token Engineering
13:22:10,BK,708865402943438929,Token Engineering
13:23:40,johann,396397812037713924,Token Engineering
13:23:40,24nico,135957433095815169,Token Engineering
13:23:40,ygg_anderson,659828514924658688,Token Engineering
13:23:40,BK,708865402943438929,Token Engineering
13:25:10,johann,396397812037713924,Token Engineering
13:25:10,24nico,135957433095815169,Token Engineering
13:25:10,ygg_anderson,659828514924658688,Token Engineering
13:25:10,BK,708865402943438929,Token Engineering
13:26:40,johann,396397812037713924,Token Engineering
13:26:40,24nico,135957433095815169,Token Engineering
13:26:40,ygg_anderson,659828514924658688,Token Engineering
13:26:40,BK,708865402943438929,Token Engineering
13:28:10,johann,396397812037713924,Token Engineering
13:28:10,24nico,135957433095815169,Token Engineering
13:28:10,ygg_anderson,659828514924658688,Token Engineering
13:28:10,BK,708865402943438929,Token Engineering
13:29:40,johann,396397812037713924,Token Engineering
13:29:40,24nico,135957433095815169,Token Engineering
13:29:40,ygg_anderson,659828514924658688,Token Engineering
13:29:40,BK,708865402943438929,Token Engineering
13:31:10,johann,396397812037713924,Token Engineering
13:31:10,24nico,135957433095815169,Token Engineering
13:31:10,ygg_anderson,659828514924658688,Token Engineering
13:31:10,BK,708865402943438929,Token Engineering
13:32:40,johann,396397812037713924,Token Engineering
13:32:40,24nico,135957433095815169,Token Engineering
13:32:40,ygg_anderson,659828514924658688,Token Engineering
13:32:40,BK,708865402943438929,Token Engineering
13:34:10,johann,396397812037713924,Token Engineering
13:34:10,24nico,135957433095815169,Token Engineering
13:34:10,ygg_anderson,659828514924658688,Token Engineering
13:34:10,BK,708865402943438929,Token Engineering
13:35:40,johann,396397812037713924,Token Engineering
13:35:40,24nico,135957433095815169,Token Engineering
13:35:40,ygg_anderson,659828514924658688,Token Engineering
13:35:40,BK,708865402943438929,Token Engineering
13:37:10,johann,396397812037713924,Token Engineering
13:37:10,24nico,135957433095815169,Token Engineering
13:37:10,ygg_anderson,659828514924658688,Token Engineering
13:37:10,BK,708865402943438929,Token Engineering
13:38:41,johann,396397812037713924,Token Engineering
13:38:41,24nico,135957433095815169,Token Engineering
13:38:41,ygg_anderson,659828514924658688,Token Engineering
13:38:41,BK,708865402943438929,Token Engineering
13:40:11,johann,396397812037713924,Token Engineering
13:40:11,24nico,135957433095815169,Token Engineering
13:40:11,ygg_anderson,659828514924658688,Token Engineering
13:40:11,BK,708865402943438929,Token Engineering
13:41:41,johann,396397812037713924,Token Engineering
13:41:41,24nico,135957433095815169,Token Engineering
13:41:41,ygg_anderson,659828514924658688,Token Engineering
13:41:41,BK,708865402943438929,Token Engineering
13:43:11,johann,396397812037713924,Token Engineering
13:43:11,24nico,135957433095815169,Token Engineering
13:43:11,ygg_anderson,659828514924658688,Token Engineering
13:43:11,BK,708865402943438929,Token Engineering
13:44:41,johann,396397812037713924,Token Engineering
13:44:41,24nico,135957433095815169,Token Engineering
13:44:41,ygg_anderson,659828514924658688,Token Engineering
13:44:41,BK,708865402943438929,Token Engineering
13:46:11,johann,396397812037713924,Token Engineering
13:46:11,24nico,135957433095815169,Token Engineering
13:46:11,ygg_anderson,659828514924658688,Token Engineering
13:46:11,BK,708865402943438929,Token Engineering
13:47:41,johann,396397812037713924,Token Engineering
13:47:41,24nico,135957433095815169,Token Engineering
13:47:41,ygg_anderson,659828514924658688,Token Engineering
13:47:41,BK,708865402943438929,Token Engineering
13:49:11,johann,396397812037713924,Token Engineering
13:49:11,24nico,135957433095815169,Token Engineering
13:49:11,ygg_anderson,659828514924658688,Token Engineering
13:49:11,BK,708865402943438929,Token Engineering
13:50:41,johann,396397812037713924,Token Engineering
13:50:41,24nico,135957433095815169,Token Engineering
13:50:41,ygg_anderson,659828514924658688,Token Engineering
13:50:41,BK,708865402943438929,Token Engineering
13:52:11,johann,396397812037713924,Token Engineering
13:52:11,24nico,135957433095815169,Token Engineering
13:52:11,ygg_anderson,659828514924658688,Token Engineering
13:52:11,BK,708865402943438929,Token Engineering
13:53:41,johann,396397812037713924,Token Engineering
13:53:41,24nico,135957433095815169,Token Engineering
13:53:41,ygg_anderson,659828514924658688,Token Engineering
13:53:41,BK,708865402943438929,Token Engineering
13:55:11,johann,396397812037713924,Token Engineering
13:55:11,24nico,135957433095815169,Token Engineering
13:55:11,ygg_anderson,659828514924658688,Token Engineering
13:55:11,BK,708865402943438929,Token Engineering
13:56:41,johann,396397812037713924,Token Engineering
13:56:41,24nico,135957433095815169,Token Engineering
13:56:41,ygg_anderson,659828514924658688,Token Engineering
13:56:41,BK,708865402943438929,Token Engineering
13:58:11,johann,396397812037713924,Token Engineering
13:58:11,24nico,135957433095815169,Token Engineering
13:58:11,ygg_anderson,659828514924658688,Token Engineering
13:58:11,BK,708865402943438929,Token Engineering
13:59:41,johann,396397812037713924,Token Engineering
13:59:41,24nico,135957433095815169,Token Engineering
13:59:41,ygg_anderson,659828514924658688,Token Engineering
13:59:41,BK,708865402943438929,Token Engineering
14:1:11,johann,396397812037713924,Token Engineering
14:1:11,24nico,135957433095815169,Token Engineering
14:1:11,ygg_anderson,659828514924658688,Token Engineering
14:1:11,BK,708865402943438929,Token Engineering
14:2:41,johann,396397812037713924,Token Engineering
14:2:41,24nico,135957433095815169,Token Engineering
14:2:41,ygg_anderson,659828514924658688,Token Engineering
14:2:41,BK,708865402943438929,Token Engineering
14:4:11,johann,396397812037713924,Token Engineering
14:4:11,24nico,135957433095815169,Token Engineering
14:4:11,ygg_anderson,659828514924658688,Token Engineering
14:4:11,BK,708865402943438929,Token Engineering
14:5:41,johann,396397812037713924,Token Engineering
14:5:41,ygg_anderson,659828514924658688,Token Engineering
14:5:41,BK,708865402943438929,Token Engineering
14:7:11,johann,396397812037713924,Token Engineering
14:7:11,24nico,135957433095815169,Token Engineering
14:7:11,ygg_anderson,659828514924658688,Token Engineering
14:7:11,BK,708865402943438929,Token Engineering
14:8:41,johann,396397812037713924,Token Engineering
