Time,Username,UserID,Voice Channel
9:37:18,Liam ¬ LTF,716047297636597782,General Comms
9:38:48,Liam ¬ LTF,716047297636597782,General Comms
9:40:18,Liam ¬ LTF,716047297636597782,General Comms
9:41:48,Liam ¬ LTF,716047297636597782,General Comms
9:43:18,Liam ¬ LTF,716047297636597782,General Comms
9:44:48,Liam ¬ LTF,716047297636597782,General Comms
9:46:18,Liam ¬ LTF,716047297636597782,General Comms
9:47:48,Liam ¬ LTF,716047297636597782,General Comms
9:49:18,Liam ¬ LTF,716047297636597782,General Comms
9:50:48,Liam ¬ LTF,716047297636597782,General Comms
9:52:18,Liam ¬ LTF,716047297636597782,General Comms
9:53:48,Liam ¬ LTF,716047297636597782,General Comms
9:55:18,Liam ¬ LTF,716047297636597782,General Comms
9:56:48,Liam ¬ LTF,716047297636597782,General Comms
9:58:18,Liam ¬ LTF,716047297636597782,General Comms
9:59:48,Liam ¬ LTF,716047297636597782,General Comms
10:1:18,Liam ¬ LTF,716047297636597782,General Comms
10:2:48,Liam ¬ LTF,716047297636597782,General Comms
10:4:18,Liam ¬ LTF,716047297636597782,General Comms
10:5:48,Liam ¬ LTF,716047297636597782,General Comms
10:7:18,Liam ¬ LTF,716047297636597782,General Comms
10:8:48,Liam ¬ LTF,716047297636597782,General Comms
10:10:18,Liam ¬ LTF,716047297636597782,General Comms
10:11:48,Liam ¬ LTF,716047297636597782,General Comms
10:13:18,Liam ¬ LTF,716047297636597782,General Comms
10:14:48,Liam ¬ LTF,716047297636597782,General Comms
10:16:18,Liam ¬ LTF,716047297636597782,General Comms
10:17:48,Liam ¬ LTF,716047297636597782,General Comms
10:19:18,Liam ¬ LTF,716047297636597782,General Comms
10:20:48,Liam ¬ LTF,716047297636597782,General Comms
10:22:18,Liam ¬ LTF,716047297636597782,General Comms
10:23:48,Liam ¬ LTF,716047297636597782,General Comms
10:25:18,Liam ¬ LTF,716047297636597782,General Comms
10:26:48,Liam ¬ LTF,716047297636597782,General Comms
10:28:18,Liam ¬ LTF,716047297636597782,General Comms
10:29:48,Liam ¬ LTF,716047297636597782,General Comms
10:31:18,Liam ¬ LTF,716047297636597782,General Comms
10:32:48,Liam ¬ LTF,716047297636597782,General Comms
10:34:18,Liam ¬ LTF,716047297636597782,General Comms
10:35:48,Liam ¬ LTF,716047297636597782,General Comms
10:37:18,Liam ¬ LTF,716047297636597782,General Comms
10:38:48,Liam ¬ LTF,716047297636597782,General Comms
10:40:18,Liam ¬ LTF,716047297636597782,General Comms
10:41:48,Liam ¬ LTF,716047297636597782,General Comms
10:43:18,Liam ¬ LTF,716047297636597782,General Comms
21:5:54,johann,396397812037713924,General Comms
