Time,Username,UserID,Voice Channel
18:35:54,ygg_anderson,659828514924658688,Token Engineering
18:37:24,ygg_anderson,659828514924658688,Token Engineering
18:38:54,ygg_anderson,659828514924658688,Token Engineering
18:40:24,ygg_anderson,659828514924658688,Token Engineering
18:41:54,ygg_anderson,659828514924658688,Token Engineering
18:43:25,ygg_anderson,659828514924658688,Token Engineering
18:44:55,ygg_anderson,659828514924658688,Token Engineering
18:46:25,ygg_anderson,659828514924658688,Token Engineering
18:47:55,ygg_anderson,659828514924658688,Token Engineering
18:49:25,ygg_anderson,659828514924658688,Token Engineering
18:50:55,ygg_anderson,659828514924658688,Token Engineering
18:52:25,ygg_anderson,659828514924658688,Token Engineering
18:53:55,ygg_anderson,659828514924658688,Token Engineering
18:55:25,ygg_anderson,659828514924658688,Token Engineering
18:56:55,ygg_anderson,659828514924658688,Token Engineering
18:58:25,ygg_anderson,659828514924658688,Token Engineering
18:59:55,ygg_anderson,659828514924658688,Token Engineering
19:1:25,ygg_anderson,659828514924658688,Token Engineering
19:2:55,ygg_anderson,659828514924658688,Token Engineering
19:4:25,ygg_anderson,659828514924658688,Token Engineering
19:5:55,ygg_anderson,659828514924658688,Token Engineering
19:7:25,ygg_anderson,659828514924658688,Token Engineering
19:8:55,ygg_anderson,659828514924658688,Token Engineering
19:10:25,ygg_anderson,659828514924658688,Token Engineering
19:11:55,ygg_anderson,659828514924658688,Token Engineering
19:13:25,ygg_anderson,659828514924658688,Token Engineering
19:14:55,ygg_anderson,659828514924658688,Token Engineering
19:16:25,ygg_anderson,659828514924658688,Token Engineering
19:17:55,ygg_anderson,659828514924658688,Token Engineering
19:19:25,ygg_anderson,659828514924658688,Token Engineering
19:20:55,ygg_anderson,659828514924658688,Token Engineering
19:22:25,ygg_anderson,659828514924658688,Token Engineering
19:23:55,ygg_anderson,659828514924658688,Token Engineering
19:25:25,ygg_anderson,659828514924658688,Token Engineering
19:26:55,ygg_anderson,659828514924658688,Token Engineering
19:28:25,ygg_anderson,659828514924658688,Token Engineering
19:29:55,ygg_anderson,659828514924658688,Token Engineering
19:31:25,ygg_anderson,659828514924658688,Token Engineering
19:32:55,ygg_anderson,659828514924658688,Token Engineering
19:34:25,ygg_anderson,659828514924658688,Token Engineering
19:35:55,ygg_anderson,659828514924658688,Token Engineering
19:37:25,ygg_anderson,659828514924658688,Token Engineering
19:38:55,ygg_anderson,659828514924658688,Token Engineering
19:40:25,ygg_anderson,659828514924658688,Token Engineering
19:41:55,ygg_anderson,659828514924658688,Token Engineering
19:43:25,ygg_anderson,659828514924658688,Token Engineering
19:44:55,ygg_anderson,659828514924658688,Token Engineering
19:46:25,ygg_anderson,659828514924658688,Token Engineering
19:47:55,ygg_anderson,659828514924658688,Token Engineering
19:49:25,ygg_anderson,659828514924658688,Token Engineering
19:50:55,ygg_anderson,659828514924658688,Token Engineering
19:52:25,ygg_anderson,659828514924658688,Token Engineering
19:53:55,ygg_anderson,659828514924658688,Token Engineering
19:55:25,ygg_anderson,659828514924658688,Token Engineering
19:56:55,ygg_anderson,659828514924658688,Token Engineering
19:58:25,ygg_anderson,659828514924658688,Token Engineering
19:59:55,ygg_anderson,659828514924658688,Token Engineering
20:1:25,ygg_anderson,659828514924658688,Token Engineering
20:2:55,ygg_anderson,659828514924658688,Token Engineering
20:4:25,ygg_anderson,659828514924658688,Token Engineering
20:5:55,ygg_anderson,659828514924658688,Token Engineering
20:7:25,ygg_anderson,659828514924658688,Token Engineering
20:8:55,ygg_anderson,659828514924658688,Token Engineering
20:10:25,ygg_anderson,659828514924658688,Token Engineering
20:11:55,ygg_anderson,659828514924658688,Token Engineering
20:13:25,ygg_anderson,659828514924658688,Token Engineering
20:14:55,ygg_anderson,659828514924658688,Token Engineering
20:16:25,ygg_anderson,659828514924658688,Token Engineering
20:17:55,ygg_anderson,659828514924658688,Token Engineering
20:19:25,ygg_anderson,659828514924658688,Token Engineering
20:20:55,ygg_anderson,659828514924658688,Token Engineering
20:22:25,ygg_anderson,659828514924658688,Token Engineering
20:23:55,ygg_anderson,659828514924658688,Token Engineering
20:25:25,ygg_anderson,659828514924658688,Token Engineering
20:26:55,ygg_anderson,659828514924658688,Token Engineering
20:28:25,ygg_anderson,659828514924658688,Token Engineering
20:29:55,ygg_anderson,659828514924658688,Token Engineering
20:31:25,ygg_anderson,659828514924658688,Token Engineering
20:32:55,ygg_anderson,659828514924658688,Token Engineering
20:34:25,ygg_anderson,659828514924658688,Token Engineering
20:35:55,ygg_anderson,659828514924658688,Token Engineering
20:37:25,ygg_anderson,659828514924658688,Token Engineering
20:38:55,ygg_anderson,659828514924658688,Token Engineering
20:40:25,ygg_anderson,659828514924658688,Token Engineering
20:41:55,ygg_anderson,659828514924658688,Token Engineering
20:43:25,ygg_anderson,659828514924658688,Token Engineering
20:44:55,ygg_anderson,659828514924658688,Token Engineering
20:46:25,ygg_anderson,659828514924658688,Token Engineering
20:47:55,ygg_anderson,659828514924658688,Token Engineering
20:49:25,ygg_anderson,659828514924658688,Token Engineering
20:50:55,ygg_anderson,659828514924658688,Token Engineering
20:52:25,ygg_anderson,659828514924658688,Token Engineering
20:53:55,ygg_anderson,659828514924658688,Token Engineering
20:55:25,ygg_anderson,659828514924658688,Token Engineering
20:56:55,ygg_anderson,659828514924658688,Token Engineering
20:58:25,ygg_anderson,659828514924658688,Token Engineering
20:59:55,ygg_anderson,659828514924658688,Token Engineering
21:1:25,ygg_anderson,659828514924658688,Token Engineering
21:2:55,ygg_anderson,659828514924658688,Token Engineering
21:4:25,ygg_anderson,659828514924658688,Token Engineering
21:5:55,ygg_anderson,659828514924658688,Token Engineering
21:7:25,ygg_anderson,659828514924658688,Token Engineering
21:8:55,ygg_anderson,659828514924658688,Token Engineering
21:10:25,ygg_anderson,659828514924658688,Token Engineering
21:11:55,ygg_anderson,659828514924658688,Token Engineering
21:13:25,ygg_anderson,659828514924658688,Token Engineering
21:14:55,ygg_anderson,659828514924658688,Token Engineering
21:16:25,ygg_anderson,659828514924658688,Token Engineering
21:17:55,ygg_anderson,659828514924658688,Token Engineering
21:19:25,ygg_anderson,659828514924658688,Token Engineering
