Time,Username,UserID,Voice Channel
10:39:43,24nico,135957433095815169,Token Engineering
10:41:13,24nico,135957433095815169,Token Engineering
10:42:43,24nico,135957433095815169,Token Engineering
10:44:13,24nico,135957433095815169,Token Engineering
10:45:43,24nico,135957433095815169,Token Engineering
10:47:13,johann,396397812037713924,Token Engineering
10:47:13,24nico,135957433095815169,Token Engineering
10:48:43,johann,396397812037713924,Token Engineering
10:48:43,24nico,135957433095815169,Token Engineering
10:50:13,johann,396397812037713924,Token Engineering
10:50:13,24nico,135957433095815169,Token Engineering
10:51:43,johann,396397812037713924,Token Engineering
10:51:43,24nico,135957433095815169,Token Engineering
10:53:13,johann,396397812037713924,Token Engineering
10:53:13,24nico,135957433095815169,Token Engineering
10:54:43,johann,396397812037713924,Token Engineering
10:54:43,24nico,135957433095815169,Token Engineering
10:56:13,johann,396397812037713924,Token Engineering
10:56:13,24nico,135957433095815169,Token Engineering
10:57:43,johann,396397812037713924,Token Engineering
10:57:43,24nico,135957433095815169,Token Engineering
10:59:13,johann,396397812037713924,Token Engineering
10:59:13,24nico,135957433095815169,Token Engineering
11:0:43,johann,396397812037713924,Token Engineering
11:0:43,24nico,135957433095815169,Token Engineering
11:2:13,johann,396397812037713924,Token Engineering
11:2:13,24nico,135957433095815169,Token Engineering
11:3:43,johann,396397812037713924,Token Engineering
11:3:43,24nico,135957433095815169,Token Engineering
11:5:13,johann,396397812037713924,Token Engineering
11:5:13,24nico,135957433095815169,Token Engineering
11:6:43,johann,396397812037713924,Token Engineering
11:6:43,24nico,135957433095815169,Token Engineering
11:8:13,johann,396397812037713924,Token Engineering
11:8:13,24nico,135957433095815169,Token Engineering
11:9:43,johann,396397812037713924,Token Engineering
11:9:43,24nico,135957433095815169,Token Engineering
11:11:13,johann,396397812037713924,Token Engineering
11:11:13,24nico,135957433095815169,Token Engineering
11:12:43,johann,396397812037713924,Token Engineering
11:12:43,24nico,135957433095815169,Token Engineering
11:14:13,johann,396397812037713924,Token Engineering
11:14:13,24nico,135957433095815169,Token Engineering
11:15:43,johann,396397812037713924,Token Engineering
11:15:43,24nico,135957433095815169,Token Engineering
11:17:13,johann,396397812037713924,Token Engineering
11:17:13,24nico,135957433095815169,Token Engineering
11:18:43,johann,396397812037713924,Token Engineering
11:18:43,24nico,135957433095815169,Token Engineering
11:18:43,BK,708865402943438929,Token Engineering
11:20:13,johann,396397812037713924,Token Engineering
11:20:13,24nico,135957433095815169,Token Engineering
11:20:13,BK,708865402943438929,Token Engineering
11:21:43,johann,396397812037713924,Token Engineering
11:21:43,24nico,135957433095815169,Token Engineering
11:21:43,BK,708865402943438929,Token Engineering
11:23:13,johann,396397812037713924,Token Engineering
11:23:13,24nico,135957433095815169,Token Engineering
11:23:13,BK,708865402943438929,Token Engineering
11:24:43,johann,396397812037713924,Token Engineering
11:24:43,24nico,135957433095815169,Token Engineering
11:24:43,BK,708865402943438929,Token Engineering
11:26:13,johann,396397812037713924,Token Engineering
11:26:13,24nico,135957433095815169,Token Engineering
11:26:13,BK,708865402943438929,Token Engineering
11:27:43,johann,396397812037713924,Token Engineering
11:27:43,24nico,135957433095815169,Token Engineering
11:27:43,BK,708865402943438929,Token Engineering
11:29:13,johann,396397812037713924,Token Engineering
11:29:13,24nico,135957433095815169,Token Engineering
11:29:13,BK,708865402943438929,Token Engineering
11:30:43,johann,396397812037713924,Token Engineering
11:30:43,24nico,135957433095815169,Token Engineering
11:30:43,BK,708865402943438929,Token Engineering
11:32:13,johann,396397812037713924,Token Engineering
11:32:13,24nico,135957433095815169,Token Engineering
11:32:13,BK,708865402943438929,Token Engineering
